,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
10,01/01/2017,"35 PINTAIL HOUSE, REDCOURT OAKS, SEAFIELD RD EAST DUBLIN 3",Dublin 3,Dublin,"�215,600.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.1814048,53.3627098,,Seafield Road East,Clontarf,Dublin 3,County Dublin,
11,01/01/2017,"5 SEAFIELD GROVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�830,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1818919,53.3651392,5,Seafield Grove,Clontarf,Dublin 3,County Dublin,D03 K544
12,01/01/2017,"8 PINTAIL HOUSE, REDCOURT OAKS, SEAFIELD RD EAST DUBLIN 3",Dublin 3,Dublin,"�271,800.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.1814048,53.3627098,,Seafield Road East,Clontarf,Dublin 3,County Dublin,
13,01/01/2017,"9 TEAL HOUSE, REDCOURT OAKS SEAFIELD RD EAST, CLONTARF",Dublin 3,Dublin,"�66,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.1828326,53.3629839,,Seafield Road East,Clontarf,Dublin 3,County Dublin,
14,02/01/2017,"31 UPPER DRUMCONDRA ROAD, DRUMCONDRA, DUBLIN 9",,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.253829,53.370047,40,Drumcondra Road Upper,Drumcondra,,County Dublin,D09 C4H3
15,03/01/2017,"114 SHELMARTIN AVE, MARINO, DUBLIN 3",Dublin 3,Dublin,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.238056,53.3653556,114,Shelmartin Avenue,Ballybough,Dublin 3,County Dublin,D03 E4H2
16,03/01/2017,"13 THE VIEW, ROBSWALL, MALAHIDE",,Dublin,"�575,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1388431,53.4439142,13,The View,Robswalls,,County Dublin,K36 HR29
17,03/01/2017,"180 THE LINKS, ELM PARK, MERRION RD DUBLIN 4",Dublin 4,Dublin,"�292,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2074079,53.3138802,,Merrion Road,,Dublin 4,County Dublin,
18,03/01/2017,"4 Park lane, Belltree, Clongriffen",,Dublin,"�255,507.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1574724,53.4070591,4,Park Lane,Donaghmede,Dublin 13,County Dublin,D13 F8K7
19,03/01/2017,"74 ST MAGDALEN TERRACE, STELLA GARDENS, IRISHTOWN DUBLIN 4",Dublin 4,Dublin,"�452,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2251705,53.3394217,74,Saint Magdalen Terrace,,Dublin 4,County Dublin,D04 Y220
20,03/01/2017,"83 UPPER TREES RD, MOUNT MERRION, DUBLIN",,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2135815,53.2920852,83,Trees Road Upper,Mountmerrion,,County Dublin,A94 T1W0
21,04/01/2017,"105 ST WERBURGHS, MALAHIDE ROAD, SWORDS",,Dublin,"�252,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.2045134,53.4526074,,Malahide Road,Swords Demesne,,County Dublin,
22,04/01/2017,"117 BALALLY DR, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,"�625,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2272638,53.2820703,117,Balally Drive,,Dublin 16,County Dublin,D16 ED66
23,04/01/2017,"128B MERRION RD, BALLSBRIDGE, DUBLIN 4",,Dublin,"�1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2244133,53.3263249,4,Merrion Road,Ballsbridge,Dublin 4,County Dublin,D04 NX33
24,04/01/2017,"129 THE LINKS, ELMPARK, MERRION RD DUBLIN 4",Dublin 4,Dublin,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2074079,53.3138802,,Merrion Road,,Dublin 4,County Dublin,
25,04/01/2017,"130 THE LINKS, ELMPARK, MERRION RD DUBLIN 4",Dublin 4,Dublin,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2074079,53.3138802,,Merrion Road,,Dublin 4,County Dublin,
26,04/01/2017,"16 YORK COURT, YORK RD, DUNLAOIGHAIRE",,Dublin,"�222,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1420671,53.2932202,,York Road,Dún Laoghaire,,County Dublin,
27,04/01/2017,"18 GAZELLE LANE, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3864203,53.4184464,18,Gazelle Lane,Tyrrelstown,,County Dublin,D15 AH5K
28,04/01/2017,"184 LARAGHCON, LUCAN, DUBLIN",,Dublin,"�735,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4505822,53.3636216,184,Laraghcon,Laraghcon,,County Dublin,K78 TW89
29,04/01/2017,"2 KILCLARE AVENUE, JOBSTOWN, TALLAGHT",,Dublin,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3923336,53.2818792,2,Kilclare Avenue,Jobstown,Dublin 24,County Dublin,D24 X3N7
30,04/01/2017,"23 OAKLANDS DR, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"�915,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2679445,53.3115229,23,Oaklands Drive,Rathfarnham,Dublin 6,County Dublin,D06 K2X9
31,04/01/2017,"26 LONGSTOWN PARK, PORTRANE, DUBLIN",,Dublin,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1150016,53.4944076,26,Longstone Park,Port Reachrann,,County Dublin,K36 VP84
32,04/01/2017,"29 Dodderbrook Park, Oldcourt Road, Ballycullen",,Dublin,"�405,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3441775,53.2688292,29,Dodderbrook Park,Oldcourt,Dublin 24,County Dublin,D24 RRK5
33,04/01/2017,"31 Ballygossan Park, Golf Links Road, Skerries",,Dublin,"�286,343.61",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1101504,53.5689993,,Golf Links Road,Holmpatrick,,County Dublin,K34 P048
34,04/01/2017,"31 CHERRY ORCHARD GREEN, CHERRY ORCHARD, BALLYFERMOT DUBLIN 10",Dublin 10,Dublin,"�161,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3784372,53.3385898,31,Cherry Orchard Green,Cherry Orchard,Dublin 10,County Dublin,D10 TK37
35,04/01/2017,"32 FOXBOROUGH DOWNES, LUCAN, DUBLIN",,Dublin,"�258,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4263231,53.342382,32,Foxborough Downs,Balgaddy,,County Dublin,K78 PV38
36,04/01/2017,"4 LORCAN DR, SANTRY, DUBLIN 9",Dublin 9,Dublin,"�337,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2421585,53.3930703,4,Lorcan Drive,Whitehall,Dublin 9,County Dublin,D09 R504
37,04/01/2017,"4 OTTERBROOK, WILLBROOK RD, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,"�357,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2879933,53.2938326,4,Otterbrook,Rathfarnham,Dublin 14,County Dublin,D14 Y096
38,04/01/2017,"46 GLEDSWOOD PARK, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,"�612,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2389755,53.303229,46,Gledswood Park,Friarland,Dublin 14,County Dublin,D14 YV22
39,04/01/2017,"67 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1",Dublin 1,Dublin,"�206,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2581547,53.3515035,,Marlborough Street,North City,Dublin 1,County Dublin,
40,04/01/2017,"70 PREMIER SQ, FINGLAS, DUBLIN 11",Dublin 11,Dublin,"�199,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2899846,53.3819224,,Premier Square,Ballygall,,County Dublin,
41,04/01/2017,"73 TAYLEURS POINT, RUSH, DUBLIN",,Dublin,"�256,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.0812098,53.5198213,73,Tayleurs Point,Rush,,County Dublin,K56 EF62
42,04/01/2017,"82 FFORSTER LAWNS LUCAN, DUBLIN",,Dublin,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4266349,53.3491035,82,Fforster Lawn,,,County Dublin,K78 Y153
43,04/01/2017,"9 WADELAI RD, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,"�355,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.269349,53.3873492,9,Wadelai Road,Glasnevin,Dublin 11,County Dublin,D11 W1XF
44,04/01/2017,"92 SHANDON PARK, PHIBSBOROUGH, DUBLIN",Dublin 7,Dublin,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2803674,53.3658474,92,Shandon Park,,,County Dublin,D07 EK73
45,04/01/2017,"APT 1, 23 LOWER LEESON ST, DUBLIN 2",Dublin 2,Dublin,"�2,150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.255655,53.3344897,23,Leeson Street Lower,Saint Kevin's,,County Dublin,D02 W258
46,04/01/2017,"APT 2, 1 LOWER HATCH ST, DUBLIN 2",Dublin 2,Dublin,"�1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2555698,53.3344361,1,Hatch Street Lower,Saint Kevin's,,County Dublin,D02 R127
47,04/01/2017,"HERBERT LANE MEWS, HERBERT LANE, REAR 66 LOWER BAGGOT ST DUBLIN 2",Dublin 2,Dublin,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2444981,53.3357524,,Herbert Lane,,,County Dublin,
48,04/01/2017,"NO. 13 BELLTREE AVENUE, CLONGRIFFIN, DUBLIN 13",,Dublin,"�290,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1567266,53.4066578,13,Belltree Avenue,Donaghmede,,County Dublin,D13 F5P0
49,05/01/2017,"11 STOCKINGWELL ROW, STOCKING AVE, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�249,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3199631,53.2721669,11,Stocking Well Row,,Dublin 16,County Dublin,D16 EH29
50,05/01/2017,"12 LIBERTY COURT, LR CLANBRASSIL ST, DUBLIN 8",Dublin 8,Dublin,"�191,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2741568,53.3345529,26,Clanbrassil Street Lower,Portobello,Dublin 8,County Dublin,D08 P286
51,05/01/2017,"12 LISSADEL GROVE, MALAHIDE, DUBLIN",,Dublin,"�475,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.188259,53.4524704,12,Lissadel Grove,Yellow Walls,,County Dublin,K36 X280
52,05/01/2017,"12 MOUNT EAGLE DR, LEOPARDSTOWN HEIGHTS, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"�440,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2123268,53.2678031,12,Mount Eagle Drive,,Dublin 18,County Dublin,D18 N9K6
53,05/01/2017,"123 KILLALA  ROAD, CABRA, DUBLIN 7",Dublin 7,Dublin,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3002394,53.3677772,123,Killala Road,Cabra West,,County Dublin,D07 E282
54,05/01/2017,"129 CHERRY AVE, RIVERVALLEY, SWORDS",,Dublin,"�261,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2363331,53.449472,129,Cherry Avenue,Forestfields,,County Dublin,K67 K126
55,05/01/2017,"13 ALLENDALE ELMS, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�214,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4272737,53.391121,13,Allendale Elms,Clonsilla,,County Dublin,D15 A2F5
56,05/01/2017,"13 THE RISE, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,"�560,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.262278,53.3794238,13,The Rise,Whitehall,Dublin 9,County Dublin,D09 XY68
57,05/01/2017,"18 Tullyhall Close, Lucan",,Dublin,"�262,114.54",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4421907,53.3356283,18,Tullyhall Close,Kishoge,,County Dublin,K78 P681
58,05/01/2017,"2 SYCAMORE HOUSE, EATON WOOD SQ, SHANKILL",Dublin 18,Dublin,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.116319,53.2342977,18,Eaton Wood Avenue,,Dublin 18,County Dublin,D18 CP44
59,05/01/2017,"2 THE CRESCENT, GRIFFITH DOWNS, DRUMCONDRA DUBLIN 9",Dublin 9,Dublin,"�575,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2461134,53.3762219,2,Griffith Downs,Whitehall,Dublin 9,County Dublin,D09 A9R9
60,05/01/2017,"28 MAXWELL ST, THE COOMBE, DUBLIN 8",Dublin 8,Dublin,"�184,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2859925,53.3363074,28,Maxwell Street,Saint Catherine's,Dublin 8,County Dublin,D08 CDP1
61,05/01/2017,"3 Dodderbrook Park, OLDCOURT ROAD, BALLYCULLEN",Dublin 24,Dublin,"�307,885.46",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.3430522,53.2689623,3,Dodderbrook Park,Oldcourt,Dublin 24,County Dublin,D24 E6RT
62,05/01/2017,"3 USHER PARK, KNOCKSEDAN DEMENSE, SWORDS",,Dublin,"�436,123.35",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2640973,53.4539585,3,Usher Park,Brackenstown,,County Dublin,K67 Y9D0
63,05/01/2017,"30 Abbot's Grove, Knocklyon, Dublin 16",Dublin 16,Dublin,"�394,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3259666,53.2709036,30,Abbots Grove Avenue,Ballycullen,Dublin 16,County Dublin,
64,05/01/2017,"30DEANSTOWN PARK, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3163651,53.3854731,30,Deanstown Park,,Dublin 11,County Dublin,D11 Y3V5
65,05/01/2017,"348 SOUTH CIRCULAR ROAD, DUBLIN 8",,Dublin,"�435,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2894273,53.3326555,348,South Circular Road,Saint James' (part of Phoenix Park),Dublin 8,County Dublin,D08 Y9K4
66,05/01/2017,"35 FORBES QUAY, SIR GEORGE ROGERSONS QUAY, GRAND CANAL SQ",Dublin 2,Dublin,"�453,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2381292,53.3454886,35,Forbes Street,Dublin Docklands,,County Dublin,
67,05/01/2017,"369 The Oak, Trimbleston, Goatstown Road",Dublin 14,Dublin,"�352,423.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2329385,53.2997351,,Goatstown Road,Friarland,Dublin 14,County Dublin,
68,05/01/2017,"49 THE PARKLANDS, CASTLESIDE DR, DUBLIN 14",Dublin 14,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2788874,53.2968104,14,Castleside Drive,Rathfarnham,Dublin 14,County Dublin,D14 A7Y0
69,05/01/2017,"50 DOLLYMOUNT AVENUE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1790223,53.3657122,50,Dollymount Avenue,Clontarf,Dublin 3,County Dublin,D03 CK27
70,05/01/2017,"64A SOUTH HILL, DARTRY, DUBLIN 6",Dublin 6,Dublin,"�1,050,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2587112,53.3096768,6,South Hill,,Dublin 6,County Dublin,D06 Y623
71,05/01/2017,"65 WILFORD COURT, CORKE ABBEY AVE, BRAY",,Dublin,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1164222,53.2119514,,Corke Abbey Avenue,Cork Great,,County Dublin,
72,05/01/2017,"8 Dodderbrook Park, Ballycullen",Dublin 24,Dublin,"�285,859.03",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.3421197,53.2695763,8,Dodderbrook Avenue,Oldcourt,,County Dublin,D24 XT9T
73,05/01/2017,"81 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,"�466,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.224623,53.3037674,81,Roebuck Castle,Roebuck,Dublin 14,County Dublin,D14 HH10
74,05/01/2017,"89 GLEANN NA RI, VALLEY AVE, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"�243,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.143548,53.2467729,18,Gleann na Ri,Cherrywood,Dublin 18,County Dublin,D18 VWK7
75,05/01/2017,"9 KNOCKLYON CLOSE, KNOCKLYON WOODS, DUBLIN 16",Dublin 16,Dublin,"�456,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3197239,53.2857822,9,Knocklyon Close,Ballyroan,Dublin 16,County Dublin,D16 TP94
76,05/01/2017,"APT 1, BLK 6 CLARION QUAY APTS, EXCISE WALK DUBLIN 1",Dublin 1,Dublin,"�345,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2442771,53.3485968,,,North Dock,Dublin 1,County Dublin,
77,05/01/2017,"APT 6 BELLGREE HALL, OFF BELLGREE RISE, TYRRELSTOWN DUBLIN 15",Dublin 15,Dublin,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3872762,53.4229959,,Bellgree Rise,Tyrrelstown,Dublin 15,County Dublin,
78,05/01/2017,"APT 8, KELSTON HALL, LEOPARDSTOWN RD DUBLIN 18",Dublin 18,Dublin,"�392,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2046073,53.2701285,,,Carmanhall and Leopardstown,,County Dublin,
79,05/01/2017,"No. 5, St Davids Court, Artane",Dublin 5,Dublin,"�444,933.92",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2191938,53.3806886,5,Saint David's,,Dublin 5,County Dublin,D05 Y0X3
80,05/01/2017,"RENRAW, 39 WARNERS LANE, DUBLIN 6",Dublin 6,Dublin,"�990,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2537344,53.3315108,39,Warner's Lane,Ranelagh,Dublin 6,County Dublin,D06 R921
81,05/01/2017,"THE LODGE, MOUNT PROSPECT AVENUE, CLONTARF",,Dublin,"�940,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2067055,53.3647027,,Castle Avenue,Clontarf,Dublin 3,County Dublin,D03 W5NO
82,06/01/2017,"1 GULLISTAN TERRACE, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"�905,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2609317,53.3248075,1,Gulistan Terrace,Rathmines,Dublin 6,County Dublin,D06 T6X2
83,06/01/2017,"1 UPPER MAIN ST, RUSH, MAIN ST",,Dublin,"�380,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.0997934,53.5224899,1,Upper Main Street,Rush,,County Dublin,K56 TW42
84,06/01/2017,"104 BELLGREE BLVD, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,"�214,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3900531,53.422265,104,Bellgree Drive,Hollystown,,County Dublin,
85,06/01/2017,"10A MOATFIELD RD, COOLOCK, DUBLIN 5",Dublin 5,Dublin,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1915796,53.3885063,5,Moatfield Road,Donaghmede,Dublin 5,County Dublin,D05 W5N2
86,06/01/2017,"11 LISSADEL WOOD, MALAHIDE, DUBLIN",,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1892426,53.4521118,11,Lissadel Wood,Yellow Walls,,County Dublin,
87,06/01/2017,"117 KNOCKMAREE, ST LAWRENCE RD, CHAPELIZOD DUBLIN 20",Dublin 20,Dublin,"�237,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3462167,53.346636,,Saint Laurence's Road,,Dublin 20,County Dublin,
88,06/01/2017,"118 PORTERSFIELD, CLONSILLA RD, DUBLIN 15",Dublin 15,Dublin,"�292,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3956915,53.3818811,118,Portersfield,,,County Dublin,D15 YA72
89,06/01/2017,"12 KILAKEE CLOSE, GREEN HILLS RD, DUBLIN 12",Dublin 12,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3431601,53.3088699,12,Kilakee Close,Walkinstown,Dublin 12,County Dublin,D12 A6F9
90,06/01/2017,"120 MERRION RD, DUBLIN 4, DUBLIN",Dublin 4,Dublin,"�2,325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2199354,53.3239917,120,Merrion Road,,,County Dublin,D04 P8X5
91,06/01/2017,"121 DUNMORE LAWN, BALLYMOUNT, DUBLIN 24",Dublin 24,Dublin,"�301,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.369427,53.3093922,121,Dunmore Lawn,Kingswood,,County Dublin,D24 NRR2
92,06/01/2017,"13 BAYVIEW AVE, NORTH STRAND, DUBLIN 3",Dublin 3,Dublin,"�235,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2437732,53.3586558,13,Bayview Avenue,,,County Dublin,D03 ND62
93,06/01/2017,"140 CARRIGMORE CRESCENT, CITYWEST WEST, SAGGART",Dublin 24,Dublin,"�163,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4303767,53.2806168,140,Carrigmore Avenue,Coldwater Commons,,County Dublin,
94,06/01/2017,"15 SILVER PINES, BREWERY RD, STILLORGAN",,Dublin,"�540,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1986115,53.2745556,15,Silver Pines,Stillorgan,,County Dublin,A94 XF76
95,06/01/2017,"19A WHEATFIELD CRESENT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�136,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3925841,53.3422615,22,Wheatfields Crescent,Collinstown,Dublin 22,County Dublin,D22 KV12
96,06/01/2017,"20 waterside lawn, swords road, malahide",,Dublin,"�300,235.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.2010351,53.451743,20,Waterside Lawn,Mountgorry,,County Dublin,
97,06/01/2017,"22 BERTRAM COURT, CHRISTCHURCH, DUBLIN 8",Dublin 15,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2755718,53.3426795,,Lamb Alley,The Liberties,Dublin 8,County Dublin,
98,06/01/2017,"23 Dodderbrook Park, Oldcourt Road, Ballycullen",,Dublin,"�351,940.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.3439734,53.2689956,23,Dodderbrook Park,Oldcourt,,County Dublin,
99,06/01/2017,"28 CLUNY GROVE, KILLINEY, CO DUBLIN",,Dublin,"�283,332.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.1262639,53.2709799,28,Cluny Grove,Ballinclea,,County Dublin,A96 H597
100,06/01/2017,"28 MARETIMO GARDENS EAST, BLACKROCK, DUBLIN",,Dublin,"�870,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1692794,53.2993128,28,Maretimo Gardens East,Seapoint,,County Dublin,A94 Y6F2
101,06/01/2017,"29 AUBURN ST, BROADSTONE, PHIBSBORO",Dublin 7,Dublin,"�346,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2718276,53.3567568,29,Auburn Street,,,County Dublin,D07 Y6X2
102,06/01/2017,"29 GLENGARRIFFE PARADE, NORTH CIRCULAR RD, DUBLIN 7",Dublin 7,Dublin,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2655081,53.3611588,29,Glengarriff Parade,,,County Dublin,D07 YR88
103,06/01/2017,"305C THE CRESCENT, BELGARD HEIGHTS, DUBLIN 24",Dublin 24,Dublin,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3507721,53.2816298,305,The Crescent,Oldbawn,,County Dublin,
104,06/01/2017,"32 OAKLANDS TERRACE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"�647,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2795497,53.3132235,32,Oaklands Terrace,,,County Dublin,D06 VW74
